"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"13355","710","5151.SA","51510128","1","1","2","0.499092286225314","1.35136547592126","15",497.253176
"13356","710","5151.SA","51510129","2","2","2","-0.0689688367497386","1.17982234541716","14",454.018794
"13357","710","5151.SA","51510130","2","2","2","0.114774634931062","1.1084590500126","14",388.561004
"13358","710","5151.SA","51510131","1","2","2","0.647624681847419","1.2938750365579","13",433.023826
"13360","710","5151.SA","51510133","2","3","2","0.647624681847419","1.2938750365579","12",452.0752
"13363","710","5152.SA","51520201","1","4","2","-3.76003350296381","0.714407464154273","15",286.225116
"13364","710","5152.SA","51520202","2","5","1","0.923386731520991","-0.829183843859052","16",354.790212
"13366","710","5152.SA","51520204","1","3","2","-0.723220799289023","0.827122565741829","14",345.993976
"13367","710","5152.SA","51520205","1","3","2","1.07228150385049","-0.570780346347168","15",423.263416
"13371","710","5152.SA","51520209","1","2","2","-2.19796861864522","-0.0940094370929722","9",260.838482
"13374","710","5152.SA","51520212","1","5","2","0.973849405820392","-1.19197243266777","12",346.278148
"13376","710","5152.SA","51520214","1","1","2","0.751348081529055","-0.138729162448729","12",384.79201
"13379","710","5152.SA","51520217","1","2","2","0.130807169855016","0.168980385536179","11",429.722592
"13380","710","5152.SA","51520218","1","5","2","0.416015326105675","-0.912173058072289","12",382.597034
"13381","710","5152.SA","51520219","2","2","2","0.354173992984997","-0.115031056512639","11",276.875556
"13382","710","5152.SA","51520220","2","5","2","0.315345121017937","0.336916050407719","12",477.71366
"13386","710","5152.SA","51520224","1","1","2","0.680298135525559","-0.376725236329986","12",359.638312
"13388","710","5152.SA","51520226","2","2","2","0.396427037201489","0.781056749482689","16",397.011118
"13392","710","5152.SA","51520230","2","4","2","0.3689984001981","-1.62194958818628","14",286.955478
"13396","710","5152.SA","51520234","2","1","2","-0.699330184479943","-1.11989994284328","15",408.14046
"13398","710","5152.SA","51520236","2","5","2","0.833608839676816","-0.900948546657734","12",352.750528
"13399","710","5152.SA","51520237","1","2","2","0.857800589329546","0.27671565588803","13",520.8756
"13400","710","5152.SA","51520238","2","2","2","0.714097053274629","0.729036316367779","14",347.999428
"13402","710","5152.SA","51520240","2","1","2","0.427290019650356","1.21187045127773","11",465.041962
"13406","710","5153.SA","51530102","2","2","2","0.647624681847419","1.2938750365579","16",438.70776
"13407","710","5153.SA","51530103","1","2","2","0.797049003970112","-1.84201509406454","11",346.64669
"13408","710","5153.SA","51530104","2","3","2","-1.25083895873816","0.194487154711235","12",285.220986
"13409","710","5153.SA","51530105","2","1","2","-2.44710919575638","-0.219396162995672","12",217.065616
"13410","710","5153.SA","51530106","2","1","2","0.547711752589066","0.256723480174589","14",478.441882
"13411","710","5153.SA","51530107","2","1","1","1.02225878216955","-0.870600958335374","16",385.122692
"13412","710","5153.SA","51530108","2","1","1","-0.51873088792573","-0.602439794558048","15",317.146368
"13413","710","5153.SA","51530109","1","2","2","1.07228150385049","-0.570780346347168","12",271.027122
"13414","710","5153.SA","51530110","1","2","2","-0.928282076030801","-0.728243617199324","13",252.501088
"13415","710","5153.SA","51530111","2","1","2","0.597948264406351","-0.603551075510435","11",413.118658
"13416","710","5153.SA","51530112","1","1","2","-0.505586844607391","0.48268347052654","11",413.5297
"13417","710","5153.SA","51530113","1","2","2","0.798287674076976","0.516686794206975","14",353.166748
"13418","710","5153.SA","51530114","2","2","2","0.55810305073939","-1.98011876357632","16",292.894364
"13419","710","5153.SA","51530115","2","1","2","-0.626351918611331","-1.2870821865885","11",261.593892
"13420","710","5153.SA","51530116","1","5","2","0.800036254489227","0.658767430659916","14",393.10483
"13422","710","5153.SA","51530119","1","1","2","1.07359774523588","-1.7359790117751","14",330.246824
"13423","710","5153.SA","51530120","1","1","1","0.871926358178852","-0.953033935874775","13",323.382916
"13424","710","5153.SA","51530121","2","2","2","0.871180377684729","-0.0361285819936813","11",383.705348
"13425","710","5153.SA","51530122","2","1","2","-3.6368187390752","0.27195372156254","9",283.280478
"13426","710","5153.SA","51530123","2","2","2","1.02605474074318","-1.28984829104629","12",283.10147
"13427","710","5153.SA","51530124","1","2","2","-0.0684173672149016","0.529168225848955","15",271.761938
"13432","710","5154.SA","51540202","1","1","2","0.505072619685904","0.526585925944034","14",383.493786
"13433","710","5154.SA","51540204","2","1","2","0.769206938979122","0.841515501901734","13",408.514892
"13434","710","5154.SA","51540205","2","3","2","0.726773907837043","-0.177108472252642","14",363.53841
"13435","710","5154.SA","51540206","1","1","2","0.600507034289381","1.30100956987376","14",422.304132
"13436","710","5154.SA","51540207","1","2","2","0.157956053961462","1.40547890893351","13",394.479208
"13438","710","5154.SA","51540209","2","1","2","0.647624681847419","1.2938750365579","14",465.98709
"13440","710","5154.SA","51540211","2","1","2","-0.0910702659883491","0.738619346350089","13",409.121198
"13441","710","5154.SA","51540212","1","1","2","-0.118112185256436","-0.929431444298374","9",280.05252
"13443","710","5154.SA","51540214","1","2","1","0.701250008340514","-0.429435685905897","12",415.578488
"13444","710","5154.SA","51540215","1","1","2","0.858254770341232","-0.321876520255971","14",374.876934
"13445","710","5154.SA","51540217","1","1","2","0.381844373482349","0.329858987505757","12",503.426862
"13447","710","5154.SA","51540219","1","3","2","0.713127624035375","0.532186381917138","14",462.717344
"13451","710","5154.SA","51540223","1","2","2","0.756527272590389","-0.0102223825839638","11",381.197618
"13452","710","5154.SA","51540224","1","1","2","0.756527272590389","-0.0102223825839638","10",483.245798
"13456","710","5154.SA","51540228","2","2","2","0.647624681847419","1.2938750365579","15",357.118538
"13458","710","5154.SA","51540230","1","2","2","0.366844012577627","-0.425705167275065","11",294.807984
"13461","710","5154.SA","51540233","2","2","1","1.22600931787769","-2.37108661767308","14",299.086268
"13464","710","5154.SA","51540236","2","2","2","0.286710249235797","1.01179083547959","12",419.590974
"13465","710","5154.SA","51540237","1","2","2","1.05788233263289","-0.886285814614921","12",416.26493
"13467","710","5154.SA","51540240","2","2","2","1.08664872886203","-1.15374106033684","14",342.384658
"13468","710","5154.SA","51540241","1","3","2","0.697845679257271","1.03481228910759","14",465.343114
"13469","710","5154.SA","51540242","2","1","2","0.347192102454113","-1.78861170880373","13",334.306138
"13470","710","5154.SA","51540243","1","2","2","0.971256648893365","-0.100015063597534","15",428.881502
"13471","710","5154.SA","51540244","2","1","2","0.296318035844354","0.0142880107516389","13",387.249992
"13472","710","5154.SA","51540245","2","2","2","-0.630753427975908","-0.577744641351782","14",299.047264
"13474","710","5154.SA","51540247","1","1","2","0.998786651357476","-2.20957358227987","13",312.889448
"13475","710","5154.SA","51540248","1","1","2","0.868150574691509","0.378239191686473","14",446.52662
"13476","710","5155.SA","51550101","2","1","1","-0.0878053758404667","-0.692181979445915","14",276.02563
"13477","710","5155.SA","51550102","2","2","2","1.19214774200733","-1.56649002315731","9",438.862228
"13478","710","5155.SA","51550103","1","4","2","-0.942588813810188","-0.545662488211843","12",264.895394
"13479","710","5155.SA","51550104","2","1","2","0.915813921589862","-0.359440851535788","10",383.4661
"13481","710","5155.SA","51550106","1","1","2","-1.61819703013317","-0.335048618943865","14",368.852208
"13483","710","5155.SA","51550108","2","2","1","-1.27112867418783","-0.174769272294837","12",390.593354
"13484","710","5155.SA","51550109","2","2","2","0.80754024558982","0.0756187464593438","14",342.783032
"13485","710","5155.SA","51550110","1","1","2","0.137374107738575","0.908862206687671","11",493.3854
"13488","710","5155.SA","51550113","1","1","1","0.184181403332523","-0.700770471405723","10",309.044136
"13489","710","5155.SA","51550114","2","5","2","-0.95210337048122","-1.06031534428433","13",328.508992
"13490","710","5155.SA","51550115","1","1","2","0.069815225448274","-0.028044147871826","12",304.804804
"13493","710","5155.SA","51550118","2","2","2","0.292141012356611","1.34497563713395","13",445.968196
"13496","710","5155.SA","51550121","2","1","2","-0.0946377638131723","-0.302190506211487","11",324.162572
"13497","710","5155.SA","51550122","1","1","2","0.404519603769852","1.03183298374522","11",432.33548
"13498","710","5155.SA","51550123","1","2","2","-0.135917293168415","-1.33050119125127","9",310.220664
"13499","710","5156.SA","51560301","1","3","2","0.472938082615842","0.0112331896115981","16",600.667318
"13500","710","5156.SA","51560302","2","2","2","-1.82196378357615","-1.51259788402607","15",517.680286
"13501","710","5156.SA","51560303","2","1","2","-2.94268474787328","-0.926548238514267","15",561.669876
"13502","710","5156.SA","51560304","2","3","2","0.239075346320803","0.0396771526829126","16",552.771306
"13503","710","5156.SA","51560305","1","2","2","-0.0533262034642582","-0.519723083822733","15",513.706342
"13504","710","5156.SA","51560306","1","3","2","0.198452696116853","1.10581597442395","14",665.31357
"13505","710","5156.SA","51560307","2","2","1","0.401661193637323","-0.0597599127811277","16",620.192058
"13506","710","5156.SA","51560308","2","3","2","-1.1558263142593","0.739943608537636","16",565.121492
"13508","710","5156.SA","51560310","1","2","1","0.511969195481181","-0.448331183236818","15",497.07758
"13509","710","5156.SA","51560311","1","2","2","-2.80093870752149","-0.44195800306412","16",511.680912
"13510","710","5156.SA","51560312","1","1","2","-2.96447966486564","-1.62693013467775","15",438.678316
"13511","710","5156.SA","51560313","2","2","2","0.647624681847419","1.2938750365579","14",641.936584
"13512","710","5156.SA","51560314","1","3","1","-0.449715463192729","-0.881844215233322","14",488.981396
"13513","710","5156.SA","51560315","2","2","2","0.68069914606662","0.401086759574511","16",466.594572
"13514","710","5156.SA","51560316","2","1","2","-0.421439344639248","0.205152490184934","16",482.045638
"13515","710","5156.SA","51560317","2","3","2","0.771391645256969","-0.14548186254854","14",563.75336
"13516","710","5156.SA","51560318","2","5","2","0.202027494981103","1.46634635464797","16",447.440622
"13517","710","5156.SA","51560319","1","3","2","-1.66581530064133","0.461835802970512","14",619.701048
"13518","710","5156.SA","51560320","2","2","2","0.0647379393025659","0.914025623547989","13",558.146114
"13519","710","5156.SA","51560321","1","3","2","0.838852703067306","0.20146867393349","15",577.51588
"13520","710","5156.SA","51560322","2","2","2","0.154802831435247","-0.559403215635522","15",535.728824
"13521","710","5156.SA","51560323","1","3","2","0.223492802806866","0.708985057047549","15",520.991374
"13522","710","5156.SA","51560324","1","3","2","0.530639409802961","0.716090522885191","15",550.973668
"13523","710","5156.SA","51560325","1","3","2","0.482734932486632","1.15355017403761","15",532.126942
"13524","710","5156.SA","51560326","2","1","2","0.349956299926296","1.26091265510684","15",534.752534
"13525","710","5156.SA","51560327","2","2","2","-0.268855555417851","-0.711591693839896","16",488.0852
"13526","710","5156.SA","51560328","2","1","2","0.506271739173306","1.3152786365055","15",461.36993
"13528","710","5156.SA","51560330","2","3","2","0.0661625818076978","1.25406081123852","16",557.28697
"13529","710","5157.SA","51570201","1","1","2","0.769206938979122","0.841515501901734","12",464.117492
"13530","710","5157.SA","51570202","1","1","2","0.713127624035375","0.532186381917138","10",429.99641
"13531","710","5157.SA","51570203","1","1","2","-2.86411282715208","0.161951827944159","15",315.404144
"13532","710","5157.SA","51570204","1","2","2","-0.244661626148505","-0.537964670152487","12",417.61554
"13533","710","5157.SA","51570205","1","2","2","-0.349927674916349","1.24546489013319","14",328.6952
"13534","710","5157.SA","51570206","2","1","1","-1.97327342730758","-0.927810586797507","13",322.507256
"13537","710","5157.SA","51570209","2","1","2","0.651549094595959","0.77306450957705","15",469.505716
"13538","710","5157.SA","51570210","2","1","2","0.424792629122165","-0.699171776498039","14",440.0205
"13542","710","5157.SA","51570214","2","4","2","0.842269538920469","0.420328759947803","14",396.820116
"13543","710","5157.SA","51570215","1","4","2","-2.30873941095834","-0.410912700577702","9",377.80488
"13544","710","5157.SA","51570216","2","2","2","1.03588058638389","-0.761842948131006","14",395.400654
"13545","710","5157.SA","51570217","1","2","1","0.02481635287571","-0.0297204322275701","10",322.072534
"13546","710","5157.SA","51570218","2","2","2","0.852777741613477","0.100416256924189","13",498.42452
"13547","710","5157.SA","51570219","1","3","2","0.452659381934969","0.780259208829288","14",479.11118
"13549","710","5157.SA","51570222","1","2","1","-1.18177419753505","-0.0613902638681635","9",290.942382
"13550","710","5157.SA","51570223","1","1","2","-1.29332267602656","-0.0483246694154518","11",363.119556
"13552","710","5157.SA","51570225","2","1","2","0.386762600606455","1.36265696282979","12",492.846454
"13553","710","5157.SA","51570226","1","1","2","0.638782862857479","0.84982940908706","11",504.445766
"13555","710","5157.SA","51570228","2","1","2","0.102444112718491","-0.493591844197871","12",428.943652
"13556","710","5157.SA","51570229","2","5","2","-1.5269363805168","0.644764389207381","14",360.860218
"13561","710","5157.SA","51570234","1","2","2","0.431324180983298","0.476380593569427","13",390.755312
"13562","710","5157.SA","51570236","1","3","2","1.11326597002252","-1.39254327587075","13",343.145576
"13563","710","5157.SA","51570237","2","1","2","-0.709987736933537","-0.763738803527603","12",364.994414
"13566","710","5157.SA","51570240","2","4","2","-2.87409752590521","1.11816003322931","13",277.056212
"13567","710","5157.SA","51570241","1","2","2","0.681561872377183","0.999436546769656","12",471.33251
"13569","710","5157.SA","51570243","1","2","2","0.905405445982488","-0.53523117277592","13",335.973236
"13570","710","5157.SA","51570244","2","1","2","-2.098019892454","0.7486937632548","11",313.232076
"13571","710","5158.SA","51580101","1","1","2","0.0813446243188631","-0.764028445607591","11",346.621528
"13573","710","5158.SA","51580103","2","2","2","0.891880631710922","-0.199547508803833","13",266.851146
"13575","710","5158.SA","51580105","1","1","2","0.163126228190651","-0.0426327478266939","11",368.496002
"13577","710","5159.SA","51590101","2","1","2","0.645583168377926","0.909964572008498","15",458.284514
"13578","710","5159.SA","51590102","1","4","2","0.966950097394944","-0.520796885822411","15",367.316898
"13580","710","5159.SA","51590104","2","3","2","0.582412643786598","1.29803199015056","15",498.429116
"13583","710","5159.SA","51590107","2","1","2","0.19914062986689","-1.15228656094456","14",238.905476
"13584","710","5159.SA","51590108","2","2","2","0.425344991297652","0.271754760502792","10",370.036942
"13585","710","5159.SA","51590109","1","1","2","0.917562502002113","-0.217360215082847","13",341.126522
"13587","710","5159.SA","51590111","1","1","1","0.684020358881136","0.874626919551906","12",383.634512
"13591","710","5159.SA","51590115","2","2","2","-0.324801351999855","-1.71701230477249","12",347.709438
"13593","710","5159.SA","51590117","1","2","2","0.647624681847419","1.2938750365579","16",507.741728
"13594","710","5159.SA","51590118","2","2","2","0.647624681847419","1.2938750365579","16",423.9582
"13596","710","5159.SA","51590120","1","1","2","0.769206938979122","0.841515501901734","14",355.46932
"13597","710","5159.SA","51590121","2","1","2","0.403813079314287","-0.713718904008557","13",409.877236
"13598","710","5159.SA","51590122","1","2","2","1.18587152283573","-1.14275359985315","16",474.608446
"13599","710","5159.SA","51590123","1","1","1","1.17111464638212","-1.55001769875146","9",337.45696
"13601","710","5159.SA","51590125","2","1","2","0.756412628191008","-1.90510768511832","11",328.615206
"13602","710","5159.SA","51590126","1","2","2","0.647624681847419","1.2938750365579","14",403.99681
"13603","710","5159.SA","51590127","1","5","2","0.742636348781462","-0.497594305191483","16",256.380052
"13604","710","5159.SA","51590128","2","1","2","-0.0348539438249703","-0.0391642967997113","12",370.208522
"13606","710","5159.SA","51590130","1","3","2","0.881091092577029","0.357194407555807","15",446.611122
"13607","710","5159.SA","51590131","2","5","2","0.724194561494635","-1.13277480325426","14",351.276818
"13609","710","5159.SA","51590133","1","1","1","0.822106317071663","-0.947874289909358","9",323.37127
"13614","710","5159.SA","51590138","2","5","2","-0.863893643295818","0.214464819553356","14",430.925404
"13615","710","5159.SA","51590139","2","1","2","0.820138636303952","-1.55458665572185","15",373.56964
"13616","710","5159.SA","51590140","2","1","2","-0.539196557003644","-0.785287688243271","14",289.24215
"13618","710","5159.SA","51590143","2","1","2","0.600507034289381","1.30100956987376","15",367.676374
"13619","710","5159.SA","51590144","1","2","2","0.588456042481123","0.587420523789499","13",391.889722
"13621","710","5160.SA","51600202","2","1","2","1.01729032305284","-1.68882117917981","15",318.103478
"13623","710","5160.SA","51600204","2","3","2","0.89475793771304","-1.08070128716808","12",378.173942
"13625","710","5160.SA","51600206","2","4","2","-0.458280199509174","-1.13041062591496","13",270.817002
"13632","710","5160.SA","51600213","2","2","2","-0.404374953482312","0.763323057743909","12",358.40606
"13634","710","5160.SA","51600215","2","1","1","-1.46720937134845","0.10982492343791","12",246.406112
"13635","710","5160.SA","51600216","1","1","1","0.943222124924604","-2.23422749009902","15",230.016114
"13637","710","5160.SA","51600218","1","3","2","0.936224967863398","-0.144929881728097","12",356.177992
"13638","710","5160.SA","51600219","2","1","2","-1.03669850175123","-0.238669685694992","12",327.102718
"13641","710","5160.SA","51600222","1","2","2","0.828658627910406","-0.66632370720349","13",350.244086
"13643","710","5160.SA","51600224","1","2","2","0.46987741179203","0.382184852819671","12",369.016532
"13645","710","5160.SA","51600226","1","2","2","-0.576457119916077","-0.0604289859092756","11",352.81389
"13649","710","5160.SA","51600230","2","2","2","-0.655864046058906","-0.251202048997961","9",294.71154
"13651","710","5160.SA","51600232","2","1","1","-0.769208385004194","-0.257894751800231","9",308.485404
"13652","710","5160.SA","51600233","1","2","2","-0.941109050135284","-1.01169219216477","12",354.654246
"13654","710","5160.SA","51600235","2","2","2","-3.59468041658501","1.14014434484473","16",277.464788
"13656","710","5161.SA","51610201","1","1","2","0.595985692040372","-0.361945417601429","16",412.364274
"13657","710","5161.SA","51610202","2","2","2","-2.83370397310859","0.500334569849683","14",402.015172
"13658","710","5161.SA","51610203","1","4","2","1.03007371767536","-1.6939969916323","16",340.014962
"13659","710","5161.SA","51610204","2","5","2","0.68815210089132","1.14308852500584","16",426.557736
"13660","710","5161.SA","51610205","1","4","2","-0.901444396645944","0.376458164292365","15",298.949778
"13661","710","5161.SA","51610206","1","5","1","0.444783013678546","-0.419311571926503","16",336.30512
"13662","710","5161.SA","51610207","2","1","2","0.322238557683977","-1.14961734076758","13",283.087606
"13664","710","5161.SA","51610209","1","3","2","0.388614331884903","-0.124218317415375","10",416.180644
"13665","710","5161.SA","51610210","1","1","2","0.491981509284266","-1.09593567393483","9",358.81126
"13666","710","5161.SA","51610211","1","2","2","0.684108645283351","-0.99344314581086","10",407.343178
"13667","710","5161.SA","51610212","2","2","2","0.542248425366469","-2.11683111761244","9",333.276204
"13668","710","5161.SA","51610213","2","2","2","0.0957586578031242","-0.739369873993137","11",303.21001
"13669","710","5161.SA","51610214","1","5","2","0.191953369021712","1.03231806567339","15",436.455358
"13670","710","5161.SA","51610215","2","5","2","0.304809639306461","-0.344248523991756","13",300.753898
"13671","710","5161.SA","51610216","2","4","2","-1.26587899514802","-0.163837418435135","12",353.748584
"13673","710","5161.SA","51610218","1","1","1","-0.826389634113598","0.686976621038932","13",391.715368
"13676","710","5161.SA","51610221","1","1","2","0.92161851162093","0.206407896003753","14",332.446332
"13677","710","5161.SA","51610222","1","1","2","0.761214700832667","0.721901783051911","15",475.286322
"13678","710","5161.SA","51610223","2","2","2","0.849674391761662","0.352344471058628","13",406.43389
"13679","710","5161.SA","51610224","1","2","2","-2.98057236489066","0.719614591062238","12",385.19677
"13681","710","5161.SA","51610226","1","2","2","0.831458235600291","-0.177577555158308","14",326.885238
"13682","710","5161.SA","51610227","1","4","2","1.22600931787769","-2.37108661767308","14",279.027492
"13683","710","5161.SA","51610228","1","1","2","-0.558775718068263","-0.149631100401667","14",462.405748
"13684","710","5161.SA","51610229","1","2","2","0.545803190960288","-0.864313903751114","9",365.2425
"13685","710","5161.SA","51610230","2","1","2","-0.785371088448091","-0.246679229188845","12",268.11963
"13686","710","5161.SA","51610231","2","2","2","-1.54079614174538","0.105769755009022","13",363.819696
"13688","710","5161.SA","51610233","2","2","2","0.532565750507369","0.455352191446448","12",441.848718
"13689","710","5161.SA","51610234","2","3","2","-0.897528542029996","1.50760747172788","10",533.59645
"13690","710","5161.SA","51610235","1","2","2","1.0982264562338","-0.98483255498523","9",357.69759
"13691","710","5162.SA","51620101","1","1","2","0.531159889225021","0.224135615381113","13",375.745796
"13692","710","5162.SA","51620102","1","1","2","0.358304009461861","1.29158410077067","14",487.767106
"13693","710","5162.SA","51620103","2","1","1","0.117466063949446","-1.53735483572779","15",263.259484
"13694","710","5162.SA","51620104","2","1","2","0.61836064172113","-0.0209039366043369","12",317.056344
"13696","710","5162.SA","51620106","1","1","2","0.925841362673234","-0.166252142631127","11",328.723912
"13697","710","5162.SA","51620107","1","3","2","0.778546075841713","-0.528055329841605","10",465.472158
"13698","710","5162.SA","51620108","2","1","2","-0.0880318048681843","-0.134536029202314","14",278.189608
"13699","710","5162.SA","51620109","1","1","2","0.380459287049035","1.16575546645347","12",515.256008
"13700","710","5162.SA","51620110","2","1","2","-0.562643413968967","-0.477975743092402","15",287.30827
"13701","710","5162.SA","51620111","2","1","2","0.934763233954703","-1.40187314615145","13",402.950464
"13704","710","5162.SA","51620114","2","4","2","0.890568555535042","-0.0981627113915733","15",346.793448
"13705","710","5162.SA","51620115","2","2","2","0.886587676105124","-0.760015803104997","12",384.694634
"13706","710","5162.SA","51620116","2","3","2","0.75462447231853","0.578249804815725","14",384.101452
"13707","710","5162.SA","51620117","2","2","2","0.30045793282938","0.53156665588465","14",400.58442
"13708","710","5162.SA","51620118","1","3","2","1.02669610004161","-1.40268633115238","12",363.711884
"13709","710","5162.SA","51620119","1","2","2","0.667403090254308","-0.0890749969270481","14",323.712994
"13710","710","5162.SA","51620120","2","1","2","0.626369140757948","-1.73688749233271","11",312.78385
"13711","710","5162.SA","51620121","2","2","2","0.983756687272358","-2.31831504655139","13",315.069324
"13712","710","5162.SA","51620122","2","5","2","0.631377076693139","0.881380403946789","14",428.070994
"13714","710","5162.SA","51620124","1","2","2","0.989309890079112","-1.60890574447545","13",297.336188
"13715","710","5162.SA","51620125","1","3","2","0.800036254489227","0.658767430659916","15",411.293086
"13716","710","5162.SA","51620126","2","1","2","0.546970120680596","-0.399561682932932","13",349.013484
"13717","710","5162.SA","51620127","1","1","2","0.268197794573533","-0.361207712966347","13",381.799112
"13718","710","5162.SA","51620128","1","1","2","0.478779099627802","-0.948487901743498","11",349.187722
"13720","710","5162.SA","51620130","2","2","2","-0.296581805761284","-1.4339530048874","10",295.96779
"13721","710","5162.SA","51620131","1","2","2","0.56174212803426","0.681736270153169","12",425.112912
"13722","710","5162.SA","51620132","2","2","2","1.08679419251556","-1.18822481415779","14",365.298642
"13723","710","5162.SA","51620133","2","2","2","1.06025066380147","-1.0447368554048","10",342.989434
"13724","710","5162.SA","51620134","1","2","2","0.263937866968031","0.538421090280646","13",345.350838
"13725","710","5162.SA","51620135","2","2","2","0.430392605780831","-1.23121528931876","16",311.7878
"13726","710","5162.SA","51620136","2","3","2","0.924818210947744","-0.0763312434296749","15",325.644442
"13729","710","5162.SA","51620139","1","2","2","0.706989158131879","-1.04964087531626","12",304.250336
"13734","710","5162.SA","51620144","2","3","2","0.698428539394688","1.08217250125857","12",446.953166
"13736","710","5162.SA","51620146","2","2","2","0.698428539394688","1.08217250125857","14",402.634576
"13737","710","5162.SA","51620147","2","1","2","0.716761132656781","0.768907555984387","13",311.929036
"13738","710","5162.SA","51620148","1","1","2","0.517918646901425","0.497221558296277","13",433.702354
"13739","710","5162.SA","51620149","2","1","2","0.284988957893038","-0.374684313937263","15",305.17667
"13740","710","5162.SA","51620150","2","2","2","1.0808434678386","-0.923928068458215","15",404.296092
"13741","710","5162.SA","51620151","1","2","2","-0.400605968215847","-0.659044013632802","12",331.073744
"13742","710","5162.SA","51620152","1","1","2","0.943050950685402","-0.344504716594271","12",377.342458
"13743","710","5162.SA","51620153","1","1","2","0.980484022372677","-1.79056548690276","15",288.992068
"13745","710","5162.SA","51620155","2","3","2","0.560901002046724","-0.781016514807531","13",389.2615
"13746","710","5162.SA","51620156","1","2","2","0.739905563305485","0.679025530959348","14",441.923316
"13748","710","5162.SA","51620158","2","3","2","0.904041078053396","-1.19155597592658","16",284.85699
"13749","710","5162.SA","51620159","2","1","2","0.439603329038607","-1.64774508023967","13",346.951646
"13751","710","5162.SA","51620161","1","1","2","0.346857747475213","1.16940424944905","13",478.101134
"13753","710","5162.SA","51620163","2","1","1","0.926987438620036","-0.805942312740055","14",287.546692
"13756","710","5163.SA","51630402","2","2","2","1.04397764422886","-1.41132192425387","15",320.89151
"13757","710","5163.SA","51630403","2","1","2","1.22600931787769","-2.37108661767308","13",319.73347
"13758","710","5163.SA","51630404","2","4","2","-0.247166081873572","-1.22543031886648","16",354.814886
"13759","710","5163.SA","51630405","1","3","2","0.0508121987533678","-1.59788274264446","14",293.967254
"13761","710","5163.SA","51630407","1","1","2","0.466970096105381","-1.03101939851745","15",373.16042
"13762","710","5163.SA","51630408","1","3","2","-0.490513753491962","-1.19451173963281","12",341.422886
"13763","710","5163.SA","51630409","2","4","2","0.731871568912275","-2.30777176747197","15",421.287304
"13764","710","5163.SA","51630410","1","2","2","-0.0965199774970266","0.964849806387117","12",340.186776
"13766","710","5163.SA","51630412","2","5","2","1.22600931787769","-2.37108661767308","9",361.074562
"13768","710","5163.SA","51630414","1","1","2","-1.10576396352652","0.791230149142969","10",441.533376
"13769","710","5163.SA","51630415","1","4","2","-0.837958140511912","-0.979733800461863","13",312.353176
"13770","710","5163.SA","51630416","2","1","2","1.12678652390398","-2.38207407815676","11",401.917814
"13771","710","5163.SA","51630417","1","3","2","0.42158117774387","-0.536950005231456","9",312.313854
"13772","710","5163.SA","51630418","2","2","1","0.422620860971335","-1.19579185337798","12",267.751252
"13773","710","5163.SA","51630419","1","2","2","0.640941574402677","-2.27360604312808","12",280.652592
"13774","710","5163.SA","51630420","1","2","2","0.435794451300909","1.3221145199408","13",459.400666
"13775","710","5163.SA","51630421","1","1","1","0.53529499622856","1.30516652346643","14",383.650734
"13776","710","5163.SA","51630422","2","1","2","-0.0772933080810595","-0.958248172513802","13",250.759078
"13778","710","5163.SA","51630424","2","1","2","0.0440337380869377","-0.462975213805137","11",280.641068
"13779","710","5163.SA","51630425","2","1","2","0.825206105866311","-2.20290806214909","13",301.769392
"13781","710","5163.SA","51630427","2","1","2","1.18587152283573","-1.14275359985315","9",359.825736
"13784","710","5163.SA","51630430","2","1","2","0.824116443697328","-0.0812998446311451","15",447.791
"13785","710","5163.SA","51630431","2","4","2","1.26339552784019","-2.16486720435001","15",294.677124
"13786","710","5163.SA","51630432","2","2","2","0.601868106944215","0.633608359109941","15",497.116254
"13788","710","5163.SA","51630434","2","2","2","-0.644990974486917","-0.540488519525961","9",421.248292
"13790","710","5163.SA","51630436","1","1","2","1.28208863282144","-2.06175749768848","12",325.5323
"13791","710","5163.SA","51630437","1","1","2","-0.384986006899634","-0.900422614522925","12",392.572734
"13793","710","5163.SA","51630439","2","2","2","1.22600931787769","-2.37108661767308","16",274.49387
"13794","710","5163.SA","51630440","1","1","2","1.00323991242179","-1.55234845953227","13",344.828794
"13796","710","5163.SA","51630442","1","4","2","1.06217772668661","-1.83434972848497","14",402.783392
"13797","710","5163.SA","51630443","2","4","2","-0.352498014259659","-0.112101524088806","12",394.098922
"13798","710","5163.SA","51630444","2","3","2","0.508713009133274","-2.14483757888549","14",285.655194
"13799","710","5163.SA","51630445","1","1","1","0.0799423891100641","0.802221865486094","11",405.220512
"13800","710","5163.SA","51630446","1","2","2","1.034009946203","-1.99815138386908","12",371.288004
"13801","710","5163.SA","51630447","2","2","2","1.22600931787769","-2.37108661767308","14",388.034464
"13802","710","5163.SA","51630448","2","1","2","0.86304437354272","-1.78572022782347","11",365.302364
"13804","710","5164.SA","51640201","1","5","2","0.647624681847419","1.2938750365579","15",665.922848
"13805","710","5164.SA","51640202","1","5","2","-1.83980721659816","-0.260012758376142","16",624.283508
"13806","710","5164.SA","51640203","2","5","2","-0.8732117479878","1.1901202094574","16",606.650024
"13807","710","5164.SA","51640204","1","3","2","0.724748617027031","-0.279103911135298","14",599.97164
